ref_area.label,indicator.label,source.label,sex.label,classif1.label,classif2.label,time,obs_value,obs_status.label,note_classif.label,note_indicator.label,note_source.label
United States,"Labour force participation rate by sex, age and marital status (%)",LFS - Current Population Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Total,1994,58.86,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
United States,"Labour force participation rate by sex, age and marital status (%)",LFS - Current Population Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Single,1994,66.81,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
United States,"Labour force participation rate by sex, age and marital status (%)",LFS - Current Population Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Married,1994,60.74,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
United States,"Labour force participation rate by sex, age and marital status (%)",LFS - Current Population Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Widowed,1994,18.5,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
United States,"Labour force participation rate by sex, age and marital status (%)",LFS - Current Population Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Divorced or legally separated,1994,71.28,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
United States,"Labour force participation rate by sex, age and marital status (%)",LFS - Current Population Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Total,1995,59.05,,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
United States,"Labour force participation rate by sex, age and marital status (%)",LFS - Current Population Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Single,1995,66.92,,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
United States,"Labour force participation rate by sex, age and marital status (%)",LFS - Current Population Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Married,1995,61.01,,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
United States,"Labour force participation rate by sex, age and marital status (%)",LFS - Current Population Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Widowed,1995,17.86,,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
United States,"Labour force participation rate by sex, age and marital status (%)",LFS - Current Population Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Divorced or legally separated,1995,71.57,,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
United States,"Labour force participation rate by sex, age and marital status (%)",LFS - Current Population Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Total,1996,59.34,,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
United States,"Labour force participation rate by sex, age and marital status (%)",LFS - Current Population Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Single,1996,67.18,,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
United States,"Labour force participation rate by sex, age and marital status (%)",LFS - Current Population Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Married,1996,61.16,,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
United States,"Labour force participation rate by sex, age and marital status (%)",LFS - Current Population Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Widowed,1996,17.21,,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
United States,"Labour force participation rate by sex, age and marital status (%)",LFS - Current Population Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Divorced or legally separated,1996,72.41,,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
United States,"Labour force participation rate by sex, age and marital status (%)",LFS - Current Population Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Total,1997,59.9,,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
United States,"Labour force participation rate by sex, age and marital status (%)",LFS - Current Population Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Single,1997,68.1,,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
United States,"Labour force participation rate by sex, age and marital status (%)",LFS - Current Population Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Married,1997,61.57,,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
United States,"Labour force participation rate by sex, age and marital status (%)",LFS - Current Population Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Widowed,1997,17.92,,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
United States,"Labour force participation rate by sex, age and marital status (%)",LFS - Current Population Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Divorced or legally separated,1997,72.42,,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
United States,"Labour force participation rate by sex, age and marital status (%)",LFS - Current Population Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Total,1998,59.85,,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
United States,"Labour force participation rate by sex, age and marital status (%)",LFS - Current Population Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Single,1998,68.51,,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
United States,"Labour force participation rate by sex, age and marital status (%)",LFS - Current Population Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Married,1998,61.09,,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
United States,"Labour force participation rate by sex, age and marital status (%)",LFS - Current Population Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Widowed,1998,18.12,,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
United States,"Labour force participation rate by sex, age and marital status (%)",LFS - Current Population Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Divorced or legally separated,1998,72.52,,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
United States,"Labour force participation rate by sex, age and marital status (%)",LFS - Current Population Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Total,1999,60.03,,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
United States,"Labour force participation rate by sex, age and marital status (%)",LFS - Current Population Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Single,1999,68.71,,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
United States,"Labour force participation rate by sex, age and marital status (%)",LFS - Current Population Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Married,1999,61.04,,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
United States,"Labour force participation rate by sex, age and marital status (%)",LFS - Current Population Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Widowed,1999,17.94,,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
United States,"Labour force participation rate by sex, age and marital status (%)",LFS - Current Population Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Divorced or legally separated,1999,73.06,,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
United States,"Labour force participation rate by sex, age and marital status (%)",LFS - Current Population Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Total,2000,59.94,,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
United States,"Labour force participation rate by sex, age and marital status (%)",LFS - Current Population Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Single,2000,68.86,,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
United States,"Labour force participation rate by sex, age and marital status (%)",LFS - Current Population Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Married,2000,60.97,,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
United States,"Labour force participation rate by sex, age and marital status (%)",LFS - Current Population Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Widowed,2000,17.94,,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
United States,"Labour force participation rate by sex, age and marital status (%)",LFS - Current Population Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Divorced or legally separated,2000,72.9,,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
United States,"Labour force participation rate by sex, age and marital status (%)",LFS - Current Population Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Total,2001,59.79,,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
United States,"Labour force participation rate by sex, age and marital status (%)",LFS - Current Population Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Single,2001,68.1,,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
United States,"Labour force participation rate by sex, age and marital status (%)",LFS - Current Population Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Married,2001,61.1,,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
United States,"Labour force participation rate by sex, age and marital status (%)",LFS - Current Population Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Widowed,2001,18.16,,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
United States,"Labour force participation rate by sex, age and marital status (%)",LFS - Current Population Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Divorced or legally separated,2001,71.93,,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
United States,"Labour force participation rate by sex, age and marital status (%)",LFS - Current Population Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Total,2002,59.62,,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
United States,"Labour force participation rate by sex, age and marital status (%)",LFS - Current Population Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Single,2002,67.42,,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
United States,"Labour force participation rate by sex, age and marital status (%)",LFS - Current Population Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Married,2002,60.93,,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
